,arg1,arg2,verb,sentence,verb_idx,label,new_sentences,new_ind
97,personality,,compose, Greed and ambition composed his personality .,3,1,personality desiresbe freepersonality is capable ofbe destructivepersonality has propertygoodpersonality is at locationbuildpersonality is used formanipulatepersonality is made ofpersonalitycompose desiresmusiccompose is capable ofbe rewritecompose has propertyfuncompose is at locationoperacompose is used forexpress yourself,329
98,symphony,,compose, Beethoven composed nine symphonies .,1,0,symphony desiresbe playsymphony is capable ofbe playsymphony has propertybeautifulsymphony is at locationsymphonysymphony is used forentertainmentsymphony is made ofnotecompose desiresmusiccompose is capable ofbe rewritecompose has propertyfuncompose is at locationoperacompose is used forexpress yourself,306
99,office,,computerize, Our office is fully computerized now .,4,0,office desiresbe revampedoffice is capable ofclutteroffice has propertyclutteroffice is at locationoffice buildoffice is used forworkoffice is made ofwoodcomputerize desiresunderstandcomputerize is capable ofhelp you understandcomputerize has propertyimportantcomputerize is at locationcomputercomputerize is used forcalculate,330
100,industry,,computerize, They computerized the car industry .,1,0,industry desiresgood economyindustry is capable ofmarket productindustry has propertycompetitiveindustry is at locationcityindustry is used formake moneyindustry is made ofproductcomputerize desiresunderstandcomputerize is capable ofhelp you understandcomputerize has propertyimportantcomputerize is at locationcomputercomputerize is used forcalculate,352
101,content,,condense, condense the contents of a book into a summary .,0,1,content desiressleepcontent is capable ofbe good thingcontent has propertygoodcontent is at locationbedcontent is used forenjoymentcontent is made ofactioncondense desiresunderstandcondense is capable ofmean somethingcondense has propertycomplexcondense is at locationcomputercondense is used formake map,304
102,air,,condense, The cold air condensed the steam .,3,0,air desiresfuelair is capable ofmove objectair has propertyvery denseair is at locationairair is used formove airair is made ofaircondense desiresunderstandcondense is capable ofmean somethingcondense has propertycomplexcondense is at locationcomputercondense is used formake map,282
103,planet,,condense, All our planets condensed out of the same material .,3,0,planet desiresexploreplanet is capable ofrevolve around sunplanet has propertylargeplanet is at locationspaceplanet is used forlive onplanet is made ofrockcondense desiresunderstandcondense is capable ofmean somethingcondense has propertycomplexcondense is at locationcomputercondense is used formake map,307
104,plan,,condense, Congress condensed the three - year plan into a six - month plan .,1,1,plan desiresplanplan is capable ofbe planplan has propertycomplexplan is at locationplanplan is used forplanplan is made ofplancondense desiresunderstandcondense is capable ofmean somethingcondense has propertycomplexcondense is at locationcomputercondense is used formake map,277
105,crowd,,convulse, The comedian convulsed the crowd .,2,1,crowd desiresplay sportcrowd is capable ofcheer for their herocrowd has propertynoisycrowd is at locationstadiumcrowd is used forwatch sportcrowd is made ofpersonconvulse desiresvomitconvulse is capable ofcause deathconvulse has propertybadconvulse is at locationhospitalconvulse is used fordie,296
106,earthquake,,convulse, earthquakes convulsed the countryside .,1,1,earthquake desiresbreakearthquake is capable ofdestroy buildearthquake has propertybadearthquake is at locationutahearthquake is used fordestroy buildearthquake is made ofearthquakeconvulse desiresvomitconvulse is capable ofcause deathconvulse has propertybadconvulse is at locationhospitalconvulse is used fordie,314
107,spasm,,convulse, The spasm convulses her facial muscles .,2,0,spasm desiresvomitspasm is capable ofcause painspasm has propertybadspasm is at locationpainspasm is used forpainspasm is made ofpainconvulse desiresvomitconvulse is capable ofcause deathconvulse has propertybadconvulse is at locationhospitalconvulse is used fordie,267
108,muscle,,convulse, The muscles in her face convulsed .,5,0,muscle desireseatmuscle is capable ofcontractmuscle has propertystrongmuscle is at locationbodymuscle is used forliftmuscle is made ofcellconvulse desiresvomitconvulse is capable ofcause deathconvulse has propertybadconvulse is at locationhospitalconvulse is used fordie,275
109,crocodile,,crawl, The crocodile was crawling along the riverbed .,3,0,crocodile desireseat personcrocodile is capable ofswimcrocodile has propertyvenomouscrocodile is at locationcrocodilecrocodile is used forfishcrocodile is made ofreptilecrawl desiresexplorecrawl is capable ofbe funcrawl has propertywalkcrawl is at locationcellarcrawl is used forget to top,292
110,skin,,crawl, My skin crawled -- I was terrified .,2,1,skin desireseatskin is capable ofburnskin has propertysoftskin is at locationyour fingerskin is used forcover your bodyskin is made ofcellcrawl desiresexplorecrawl is capable ofbe funcrawl has propertywalkcrawl is at locationcellarcrawl is used forget to top,260
111,cheese,,crawl, The old cheese was crawling with maggots .,4,1,cheese desiresbe eatcheese is capable ofbe many different colorcheese has propertygoodcheese is at locationstorecheese is used foreatcheese is made ofmilkcrawl desiresexplorecrawl is capable ofbe funcrawl has propertywalkcrawl is at locationcellarcrawl is used forget to top,278
112,child,,crawl, European children learn the breast stroke ; they often do n't know how to crawl .,14,0,child desiresplaychild is capable ofplay with toychild has propertyvery creativechild is at locationkindergartenchild is used forplay withchild is made ofclaycrawl desiresexplorecrawl is capable ofbe funcrawl has propertywalkcrawl is at locationcellarcrawl is used forget to top,292
113,prince,,crown, The prince was crowned in Westminster Abbey .,3,0,prince desiresbe kingprince is capable ofbe kingprince has propertymaleprince is at locationcastleprince is used forplay chessprince is made offleshcrown desireswincrown is capable ofbe wear at weddingcrown has propertywear on headcrown is at locationcrowncrown is used forwear,280
114,meeting,,crown, The speech crowned the meeting .,2,1,meeting desiresmeetmeeting is capable oflead to disastermeeting has propertyimportantmeeting is at locationconferencemeeting is used formake friendmeeting is made ofpersoncrown desireswincrown is capable ofbe wear at weddingcrown has propertywear on headcrown is at locationcrowncrown is used forwear,302
115,building,,crown, A weather vane crowns the building .,3,1,building desiresbe buildbuilding is capable ofbe buildbuilding has propertytallbuilding is at locationbuildbuilding is used forshelterbuilding is made ofbrickcrown desireswincrown is capable ofbe wear at weddingcrown has propertywear on headcrown is at locationcrowncrown is used forwear,290
116,can,,crush, crush an aluminum can .,0,0,can desiresplay gamecan is capable ofmake winecan has propertygoodcan is at locationpantrycan is used forstore thingcan is made ofmetalcrush desiresbe lovecrush is capable ofhurtcrush has propertybadcrush is at locationhockey gamecrush is used forfun,250
117,toy,,crush, The car crushed the toy .,2,0,toy desiresplaytoy is capable ofbe toytoy has propertyfuntoy is at locationtoy boxtoy is used forplaytoy is made ofplasticcrush desiresbe lovecrush is capable ofhurtcrush has propertybadcrush is at locationhockey gamecrush is used forfun,239
118,refusal,,crush, She was crushed by his refusal of her invitation .,2,1,refusal desiresbe acceptrefusal is capable ofbe turn downrefusal has propertycorrectrefusal is at locationmarriagerefusal is used forget your wayrefusal is made offalse statementcrush desiresbe lovecrush is capable ofhurtcrush has propertybadcrush is at locationhockey gamecrush is used forfun,295
119,bottle,,crush, The plastic bottle crushed against the wall .,3,0,bottle desiresbe light than airbottle is capable ofhold liquidbottle has propertyemptybottle is at locationkitchenbottle is used forhold liquidbottle is made ofwatercrush desiresbe lovecrush is capable ofhurtcrush has propertybadcrush is at locationhockey gamecrush is used forfun,283
120,smoke,,curl, The cigar smoke curled up at the ceiling .,3,1,smoke desiressmokesmoke is capable ofcause cancersmoke has propertybad for your healthsmoke is at locationfiresmoke is used forkill bacteriasmoke is made oftobaccocurl desirescurl upcurl is capable ofcurl your haircurl has propertyfuncurl is at locationyour haircurl is used forstyle hair,291
121,hair,,curl," Curl my hair , please .",0,0,hair desiresbe combhair is capable ofbe cuthair has propertycurlyhair is at locationyour headhair is used forwashhair is made ofwatercurl desirescurl upcurl is capable ofcurl your haircurl has propertyfuncurl is at locationyour haircurl is used forstyle hair,258
122,plate,,dash, He dashed the plate against the wall .,1,0,plate desiresbe cleanplate is capable ofhold foodplate has propertyflatplate is at locationkitchenplate is used forhold foodplate is made ofclaydash desiresplay game of chessdash is capable ofbe fundash has propertyfundash is at locationstreetdash is used forfun,263
123,ambition,,dash, dashed ambitions and hopes .,0,1,ambition desireswinambition is capable ofbe destructiveambition has propertygoodambition is at locationuniversityambition is used forwinambition is made ofgoaldash desiresplay game of chessdash is capable ofbe fundash has propertyfundash is at locationstreetdash is used forfun,277
124,paint,,dash, blue paint dashed with white .,2,0,paint desirespaint picturepaint is capable ofbe different colorpaint has propertyfunpaint is at locationart showpaint is used formake artpaint is made ofclaydash desiresplay game of chessdash is capable ofbe fundash has propertyfundash is at locationstreetdash is used forfun,277
