,arg1,arg2,verb,sentence,verb_idx,label,new_sentences,new_ind
147,son,,drift, My son drifted around for years in California before going to law school .,2,1,son has property male son is at location family son is used for play with drift desires swim. drift is at location ocean. drift is used for swim.  My son drifted around for years in California before going to law school .,44
148,man,,drift, The unknown young man drifted among the invited guests .,4,1,man has property male man is at location office man is used for love drift desires swim. drift is at location ocean. drift is used for swim.  The unknown young man drifted among the invited guests .,41
149,boat,,drift, drift the boats downstream .,0,0,boat has property fun boat is at location water boat is used for travel drift desires swim. drift is at location ocean. drift is used for swim.  drift the boats downstream .,32
150,market,,drift, The stock market drifted upward .,3,1,market has property very popular market is at location city market is used for buy thing drift desires swim. drift is at location ocean. drift is used for swim.  The stock market drifted upward .,38
151,liter,,drink, The patient must drink several liters each day .,3,0,liter has property heavy liter is at location container liter is used for carry thing drink desires be drunk. drink is at location bar. drink is used for quench your thirst.  The patient must drink several liters each day .,43
152,word,,drink, The mother drinks in every word of her son on the stage .,2,1,word has property bad word is at location sentence word is used for insult drink desires be drunk. drink is at location bar. drink is used for quench your thirst.  The mother drinks in every word of her son on the stage .,45
153,husband,,drink, The husband drinks and beats his wife .,2,0,husband has property male husband is at location bed husband is used for wife drink desires be drunk. drink is at location bar. drink is used for quench your thirst.  The husband drinks and beats his wife .,40
154,trouble,,drown, She drowned her trouble in alcohol .,1,1,trouble has property bad trouble is at location jail trouble is used for get job drown desires drown. drown is at location sea. drown is used for drown.  She drowned her trouble in alcohol .,36
155,child,,drown, The child drowned in the lake .,2,0,child has property very creative child is at location kindergarten child is used for play with drown desires drown. drown is at location sea. drown is used for drown.  The child drowned in the lake .,38
156,surface,,dull, Age had dulled the surface .,2,0,surface has property flat surface is at location ocean surface is used for hold thing together dull desires be extinguish. dull is at location refrigerator. dull is used for paint.  Age had dulled the surface .,38
